Name of Center,Attached Colleges,District,Course,Subject,Subject Code,Date,Time
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0288-SHRI RAJIV GANDHI GRAMIN COLLEGE, HAPUR",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0291-CH. VEDRAM COLLEGE OF HIGHER EDUCATION, SIRODHAN, HAPUR",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0515-MAHATMA GAUTAM BUDDH MAHAVIDYALAYA, VPO- PILKHUWA TEHSIL-HAPUR GHAZIABAD",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0062-M.M. DEGREE COLLEGE, MODINAGAR (GHAZIABAD)","0744-INSTITUTE OF LAW AND ACADEMIC STUDIES VILL- KALYANPUR, POST JUNPURA, GARHMUKTESWAR, HAPUR",Hapur,M.A.,History,G-837,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0285-AMBAY GIRLS DEGREE COLLEGE, BHIMYARI, HAPUR",Hapur,M.A.,Hindi,G-825,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0288-SHRI RAJIV GANDHI GRAMIN COLLEGE, HAPUR",Hapur,M.A.,Hindi,G-825,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0291-CH. VEDRAM COLLEGE OF HIGHER EDUCATION, SIRODHAN, HAPUR",Hapur,M.A.,Hindi,G-825,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0498-IMIRC COLLEGE, BHAINA, GARHMUKRTWAR, HAPUR",Hapur,M.A.,Hindi,G-825,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0515-MAHATMA GAUTAM BUDDH MAHAVIDYALAYA, VPO- PILKHUWA TEHSIL-HAPUR GHAZIABAD",Hapur,M.A.,Hindi,G-825,01.01.2025,10:00 AM Onwards
"0028-S.S.V. (P.G.) COLLEGE, HAPUR (PANCHEEL NAGAR)","0744-INSTITUTE OF LAW AND ACADEMIC STUDIES VILL- KALYANPUR, POST JUNPURA, GARHMUKTESWAR, HAPUR",Hapur,M.A.,Hindi,G-825,01.01.2025,10:00 AM Onwards
